Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
AAPL,PETR4.SA,AAPL,PETR4.SA,AAPL,PETR4.SA,AAPL,PETR4.SA,AAPL,PETR4.SA
183.90321350097656,27.692338943481445,186.6770206585062,27.772968225754337,182.16958591702465,27.41380498161671,185.39908100307179,27.443122432880106,82488700.0,24043800.0
182.52621459960938,28.557266235351562,184.14096966630487,28.674544427023395,181.7138790075681,27.611709242172793,182.4964964795135,27.70699864669761,58414500.0,52300200.0
180.20811462402344,28.31537628173828,181.37706768373354,28.843126654744577,179.18775216816366,28.227415556127095,180.4458595901839,28.67453945818805,71983600.0,45344900.0
179.48495483398438,28.38134765625,181.05017488447822,28.689201831663915,178.48440937769652,28.15411995811184,180.28738953880892,28.491294377698235,62379700.0,35783700.0
183.823974609375,28.168779373168945,183.86360885082058,28.168779373168945,179.80196071659407,27.5677283633812,180.38643729162627,28.13213046693941,59144500.0,35158100.0
183.4079132080078,27.926895141601562,183.41781421075365,28.40333937210281,181.0204564512382,27.875586107071605,182.19932576748687,28.344698877707042,42841800.0,27279000.0
184.44808959960938,27.670351028442383,184.6561164657865,28.051505868211166,182.1993225017619,27.494432334651876,182.6253074687535,27.926896210915228,46792900.0,27382000.0
183.85366821289062,27.904903411865234,185.3000155120803,27.963543900077713,181.9020977729046,27.633698144213465,184.79477725525186,27.838934260692387,49128400.0,26564400.0
184.1806182861328,27.97820281982422,184.99295400827782,28.388677872297848,183.45745205458948,27.97820281982422,184.31930790747037,28.22009065328168,40477800.0,24479500.0
,28.27873420715332,,28.308051659972104,,27.750980910555487,,27.846270321581837,,13818300.0
181.9120330810547,27.926895141601562,182.5361287641061,28.43265961930069,179.23728115128065,27.912237814135295,180.45578462721193,28.30072130304289,65603000.0,31277700.0
180.97091674804688,27.76563835144043,181.2185778549055,27.963545818536563,178.613193289656,27.721657982263768,179.57411959355028,27.83160750713914,47317400.0,27577300.0
186.86524963378906,27.65568733215332,187.37047281337263,27.956212848289802,184.09144241490495,27.53108048708492,184.34900450558874,27.956212848289802,78005800.0,22987200.0
189.767822265625,27.50908851623535,190.1541729432286,27.780296580131964,187.05346652103705,27.289192277612127,187.55868967912403,27.714327428931757,68903000.0,31745200.0
192.07603454589844,27.633699417114258,193.50256484427592,27.71432869405428,190.4612794003693,27.28919352332779,190.5009136397872,27.487100985962623,60133900.0,22753700.0
193.35397338867188,27.97820281982422,193.91864797179585,28.124801252574265,192.01661247228014,27.435792253621337,193.19548176740474,27.736317782499295,42355600.0,32498500.0
192.68032836914062,27.76563835144043,194.542744606446,28.249411227853454,192.5218216434054,27.68500907268283,193.59171936806808,28.06616388381621,53631300.0,25415300.0
192.3534393310547,28.791824340820312,194.43379881211092,28.791824340820312,191.30335858737243,27.94888816155193,193.3936190715828,28.04417477564348,54822100.0,48655300.0
190.61978149414062,29.290252685546875,192.9378856146602,29.38554208048497,190.14427644491346,28.52061445537271,192.4524795638358,28.65988142018041,44594000.0,41378200.0
189.9362335205078,29.73737907409668,190.40183756577807,29.75203919730712,187.80635425336052,29.194968495973264,190.213612724154,29.319575349063136,47145600.0,30547500.0
186.28077697753906,29.554134368896484,190.0056098088079,29.861991391558345,185.71611749758625,29.356226882070896,189.1536549714469,29.444184833060206,55859400.0,34829000.0
182.67483520507812,29.87664794921875,185.34958738130655,30.228485336365353,182.6253150741395,29.451515533626832,185.29013601531707,29.488164445915878,55467800.0,57978900.0
185.11180114746094,30.47036361694336,185.20095550981347,30.697591296406273,182.10024901841177,29.810672157942733,182.26865674153308,29.89130142472416,64885400.0,61629200.0
184.11126708984375,30.074552536010742,185.5774165638072,30.62429455582746,177.57300802816712,30.06722387271149,178.1773017145222,30.47769892078234,102551700.0,36485600.0
185.92416381835938,30.20648956298828,187.47948303370234,30.550995442220636,184.10138145528597,30.001253445725972,186.38976797097564,30.059891138029897,69668800.0,27703000.0
187.52899169921875,30.485023498535156,187.53889270164484,31.042094106993552,185.02266252630227,30.250467158538765,185.1118168962398,30.38240544930325,43490800.0,35474600.0
187.63795471191406,30.93214988708496,189.26261088240534,30.93214988708496,186.84543618864265,30.36041631567397,188.85644306077413,30.43371692540992,53439000.0,30648100.0
186.5581512451172,30.682939529418945,187.76672344534998,31.115403426701487,185.59722501634783,30.682939529418945,187.6181328392653,31.005453888221908,40962000.0,25589100.0
187.32191467285156,30.272457122802734,188.45268968737696,31.02743799299808,186.4787864459619,30.272457122802734,187.12352087688578,30.88816823835031,45155200.0,30388000.0
185.6356658935547,,187.14337102036012,,185.27857823550397,,186.89539390047275,,41781900.0,
183.54273986816406,,184.70328611762721,,182.02512109310902,,184.26684396147397,,56529500.0,
182.65994262695312,30.04523468017578,184.02878118831165,30.345760201764243,180.96378758253468,29.949945281779694,183.8204888809099,30.125861159906737,54630500.0,18315300.0
182.372314453125,31.005447387695312,182.99722170980874,31.005447387695312,179.88262933424807,29.942612324378146,182.06482521105013,30.059890502639412,65434500.0,33246400.0
180.83482360839844,31.29131317138672,183.3542794985624,31.437911595115388,180.20000281806102,30.82953191142009,181.9358425720657,30.851520696333065,49752500.0,37268900.0
,31.445240020751953,,31.474557465763635,,31.19602356329404,,31.342619176748734,,12826700.0
180.09091186523438,31.115398406982422,180.95386745060242,31.38660368304459,178.54353696650966,30.85885045729553,180.31904659124555,31.349954774841454,53665600.0,42375400.0
180.8447723388672,31.159378051757812,181.41015233649017,31.313307950265624,179.1982005294332,30.880844093973995,180.4678422502364,31.115400477440712,41371400.0,20873800.0
182.87815856933594,30.924816131591797,183.46339606563654,31.28398210229567,180.98362490692526,30.638950765180624,181.99536064224762,31.276650643800323,52292200.0,32162800.0
181.04315185546875,30.712255477905273,183.54275049121756,30.961471973574294,180.75548990166286,30.49968789121912,183.51299444569602,30.88817135947604,45119700.0,43924500.0
179.69415283203125,31.29131317138672,181.28119739799624,31.320633415358923,179.18826979539264,30.660944702778448,180.7654158601022,30.712253731663626,40867400.0,25885700.0
181.1522674560547,31.247339248657227,182.43182285515786,31.38660622958149,178.10710087323727,31.06409189664139,179.63464855081253,31.298648283531044,54318900.0,27678100.0
179.95204162597656,29.634763717651367,181.6382830805114,31.474566008743995,178.67248629654023,29.194971165652458,181.03321827875988,31.16671178157133,48953900.0,112322000.0
179.28746032714844,29.42219352722168,181.09274105155225,30.22848353006475,178.07733075339527,29.20962593406129,179.80325698202418,29.752039310378727,136682600.0,61899800.0
178.20631408691406,29.45151138305664,179.06926978070987,29.942612890011535,175.94476354534044,29.422191138904363,178.0972035285344,29.576118226505237,73563100.0,31248500.0
173.6831817626953,29.378215789794922,175.46860492728393,29.869317333876985,172.38376893378626,29.334235420241605,174.7246735635979,29.51748276584821,81510100.0,21988000.0
168.7434844970703,29.290252685546875,170.64794717373948,29.59077819622945,168.24753020204216,29.033707540866278,169.37830538929336,29.392870743419117,95132400.0,30293300.0
167.75155639648438,29.935287475585938,169.85441265484894,29.93528747558594,167.31511424596866,29.400205544336096,169.67586125903696,29.46617470277143,68587700.0,45481000.0
167.63253784179688,29.605438232421875,169.34853532264208,30.008581799808223,167.12666995146384,29.524808959718136,167.78131806385875,29.78868556270043,71765100.0,50199800.0
169.34852600097656,26.90070915222168,172.29449531822434,27.164585760188103,167.57301652903823,25.727924538607837,167.6325286145872,26.314318243480965,76267000.0,230369800.0
171.35220336914062,26.131071090698242,172.96901916174485,27.663018923216544,170.65787040570808,25.87452314400656,171.54066841678448,26.1457284169024,60139500.0,127528700.0
171.8282928466797,26.988662719726562,172.62182261661565,27.289188186555947,169.62625492438514,26.504889948827266,171.74893835615396,26.644156893312896,59825400.0,76139100.0
169.7453155517578,26.66615104675293,171.78864474969012,27.362491428701862,169.37829909505535,26.614842020348167,171.37204497358655,27.047305811568474,52488700.0,45140600.0
171.60018920898438,26.548871994018555,172.8995870640017,27.06196224108522,170.65787905831203,26.49756296931189,171.5109210667292,26.930026746219603,72913500.0,39983400.0
171.22325134277344,26.622177124023438,171.22325134277344,26.71746653731518,168.91210257419098,26.343640344626838,169.7849869531436,26.6075169991991,121752700.0,59362500.0
172.3143310546875,26.63683319091797,176.2720510790249,26.915369927881503,172.1159523987632,26.02112202275949,174.14936767646017,26.68814222192014,75604200.0,35326100.0
174.65525817871094,26.438922882080078,175.18096849600929,27.01065362087756,171.62993409357304,26.065099582743,172.92933186407737,26.67347922600377,55215200.0,48540800.0
177.2242889404297,26.90070915222168,177.2242889404297,26.93002939669182,173.67325471299228,26.24834909148936,174.29816190798687,26.55620327002858,53423100.0,39017900.0
169.98336791992188,26.167720794677734,176.05385870042272,27.164586774838032,169.45765758517675,26.15306067189508,175.61741650508932,27.01065688368643,106181300.0,47220200.0
170.88600158691406,26.424266815185547,171.64977539848843,26.548876464837473,168.68396342338923,25.969814178625967,170.37020490965267,26.3143200849272,71160100.0,34426800.0
169.46759033203125,26.827409744262695,170.54876707334867,26.995999759461093,168.0789092110998,26.504895429023552,169.18985713490977,26.51955555191613,54288300.0,26951500.0
168.33680725097656,26.578195571899414,170.0329624014482,26.878721127150104,168.20785429573576,26.51222641117937,168.6244540719099,26.878721127150104,57388400.0,24837800.0
171.90765380859375,26.790761947631836,172.19531573949365,26.87139122882303,168.7335497446837,26.475576282684063,169.03112531152695,26.59285447456235,60273300.0,19995700.0
170.09246826171875,27.384485244750977,170.83639964948821,27.50176344038905,169.13031578937776,26.732125106755902,170.36028779920613,26.754113894646558,65672700.0,31958200.0
168.65420532226562,27.597055435180664,169.86433493378763,27.641033015084588,168.1086526063626,27.274538269842523,169.80482284392966,27.48710589315484,46240500.0,23697800.0
167.47381591796875,28.30805015563965,167.96977013364764,28.33004173925112,166.86875116942764,27.68501027725758,167.71187939021036,27.721659188433108,49329500.0,45930700.0
168.2772674560547,28.16145133972168,169.29893197888933,28.593915196551382,167.21593325359058,28.014855696972074,167.4242255584593,28.3666902726099,47691700.0,31437200.0
167.45401000976562,27.838932037353516,170.52891745806397,28.938415938336508,167.45401000976562,27.43578849955285,168.91210166538218,28.19809800863944,53704400.0,165566800.0
168.2078399658203,27.926895141601562,169.01128340394683,28.271401055845008,167.58293278713433,27.245214772980482,168.217753601793,27.780299497877493,42104800.0,65469200.0
167.08697509765625,28.31537628173828,167.83090643391947,28.63056189151462,166.87868279928273,27.65568482031521,167.66228381393842,27.875581042078846,37425500.0,36384400.0
168.29710388183594,28.38867950439453,168.70378997636425,28.689205050550036,166.98779260608748,27.897577942000314,167.33495148030394,28.513289158042408,42373800.0,36989300.0
166.4224090576172,29.0190486907959,167.72180678766216,29.121666753165975,165.75783217031642,28.33736836661467,167.43415997850798,28.388677397799707,49709300.0,55821500.0
173.62367248535156,28.806482315063477,174.04028741115994,29.143656761604205,166.79935169580833,28.733184494905096,166.97788797659143,29.02637857167123,91070300.0,33195300.0
175.12144470214844,28.542604446411133,176.91679662448954,29.35622307696775,172.80038249764078,28.366688567234423,172.8499658132502,29.114338044066653,101670900.0,39613500.0
171.2926788330078,28.813812255859375,175.20080068867838,28.916430317124714,171.10421379905583,28.315379275885615,173.94107267383276,28.542604184078165,73531800.0,28692000.0
168.00946044921875,28.94575309753418,172.354009228837,29.107008866733498,166.9084414489389,28.54993814415523,170.36027866522625,28.59391571933109,73711200.0,37303000.0
166.640625,29.158313751220703,169.26917642354965,29.28292338745729,166.640625,28.835799462598757,168.2375982616629,28.94574897715267,50901200.0,39221700.0
165.6884002685547,29.209625244140625,167.27546002889196,29.752038607646455,165.20237475763562,29.06302960720679,166.67039519798726,29.319574767973542,43122900.0,45078800.0
163.6649169921875,29.708059310913086,165.05358296102196,30.10387425563567,162.75236290762146,29.20229763452266,164.86513304300607,29.35622473653723,68149400.0,80546900.0
164.4980926513672,30.41905975341797,165.9066008250168,30.48502891051165,163.4367584871004,29.70073048513823,164.18068981978783,29.87664637329963,48116400.0,51775500.0
165.5495147705078,30.36041831970215,165.69831011966792,30.514348212242062,163.58554027123327,30.023243881057663,164.01206877643943,30.345760992919818,49537800.0,35456900.0
167.65237426757812,30.22115135192871,167.93010742906517,30.778224838269196,164.86511388137603,30.206491229011064,165.19243035823263,30.455707726346006,48251800.0,45388300.0
168.51535034179688,30.94681167602539,169.22952573993217,31.137387679339792,166.7894239404159,30.111204252950888,168.15826264272923,30.345760624475925,50558300.0,66372400.0
167.93011474609375,31.383869171142578,169.95360145871248,31.481823952520976,167.81107543218243,30.946829533256054,168.50542350147623,31.11260358547904,44838400.0,31899100.0
172.0961151123047,31.760623931884766,174.60564226594082,31.760623931884766,171.69935778865286,31.13520578088616,171.96716217122307,31.255767935070068,68169400.0,27886000.0
168.95176696777344,31.662668228149414,173.5740639461448,31.805834896777544,168.62443536523762,31.36126138696226,171.92749229774822,31.647597598647188,65934800.0,36635400.0
167.93011474609375,,171.31252641733016,,167.74164970644674,,168.20784791968214,,50383100.0,
171.62991333007812,31.783227920532227,172.01675700988142,31.933931329417813,169.50722990892024,31.527032987755266,171.1141167118999,31.835973682477917,94214900.0,33244700.0
181.89617919921875,31.3789119720459,185.48688300008854,32.00822022026666,181.1820038934194,31.03279318571909,185.13970898312533,32.00822022026666,163224100.0,45114200.0
180.23971557617188,31.591304779052734,182.70955826534143,31.74863259484132,178.9601450261929,31.24518598494064,180.8745364649345,31.36317959619821,78569700.0,22977200.0
180.92408752441406,31.976757049560547,183.4038585438568,31.976757049560547,179.85283976309742,31.46544241008529,181.96559437964424,31.583439019434483,77305800.0,23808600.0
181.26136779785156,32.464473724365234,181.58869942461462,32.51167297285144,179.9817973354757,31.709303753258187,181.3704783401059,31.74076691813694,45057100.0,25352000.0
183.07656860351562,32.77912902832031,183.16583674066726,32.91285874278532,180.63646690744054,32.20488496215636,181.0828227285221,32.29928346675953,48983000.0,27206400.0
181.81512451171875,32.708335876464844,183.84135574437508,33.1095190333324,180.9013327671207,32.64540353770495,183.6526350835399,32.912859975876344,50759500.0,27968700.0
185.02334594726562,32.73979568481445,185.837821467034,33.01512013746243,183.37454074079744,32.653265228290195,184.1890162605658,32.834194183265694,72044800.0,18394300.0
186.1655731201172,32.149818420410156,187.029714327999,32.488072202974784,185.0332642686859,31.59130747739554,186.24503525163803,32.063287964296585,52393600.0,53613200.0
188.44012451171875,30.20682716369629,189.36384333151435,30.529347841711704,186.1059718662387,29.498853479868036,186.6423374407049,29.577515888836263,70400000.0,131281100.0
188.55931091308594,29.325796127319336,189.81082048816586,30.403489865400783,188.3805324914181,29.294332960392463,189.1850657006259,30.12816539914349,52845200.0,83168500.0
188.58912658691406,28.861679077148438,189.52278774440742,29.435923102852833,187.903778922122,28.720084330998997,188.23155455119007,29.380858812770136,41282900.0,67207900.0
189.75120544433594,28.90888023376465,190.62527366658756,29.29433329055758,187.73490137733788,28.8144847303623,188.052749878466,28.893147149734432,44361300.0,40400400.0
191.05238342285156,28.85381507873535,191.42980957851574,29.176335789779877,189.6320225414164,28.76728461954165,189.80087387660714,28.940345537929055,42309400.0,27967400.0
189.61216735839844,29.247133255004883,191.51922822288097,29.467390423969842,188.9864276944718,28.64142303957237,190.97293553544338,28.712220415422376,34648500.0,36528800.0
185.61929321289062,28.956077575683594,189.7114944206788,29.6640483056663,185.370979738518,28.767283580554288,189.69162509909052,29.451656186437862,51005900.0,47987800.0
188.6983642578125,28.798749923706055,189.2943226367172,29.254997330175645,186.771449342652,28.767283757527803,187.54620129756856,29.160601832419655,36327000.0,23684700.0
,29.113401412963867,,29.16846870195181,,28.861678095213186,,28.885279219287636,,13623300.0
188.7083282470703,29.734844207763672,191.69801725699202,30.120297220060767,187.82433281517635,29.4280566065367,190.21806337750198,29.451654729468434,52280100.0,46437700.0
189.00628662109375,29.695518493652344,190.95307102285372,29.829245216031218,188.23154975607,29.451660175410726,188.33088121296123,29.664052323405848,53068000.0,29246800.0
189.99952697753906,,190.88352231957748,,189.34399093884022,,189.47310363654154,,49889100.0,
190.9530487060547,30.51361656188965,191.2708972062775,30.59227897550366,188.62883838261533,29.813510878077267,190.14851552916033,29.83710900200572,75158300.0,53929400.0
192.72103881835938,30.34842300415039,193.67456916074488,30.62374444633042,191.22123099586668,30.238291426499718,191.5986571441052,30.54508203450146,50080500.0,43454500.0
193.03890991210938,30.010169982910156,194.00236744942592,30.23042714216627,191.72780743235197,29.656183119263726,193.3269468870457,30.206829018182752,47471400.0,34090200.0
194.5486297607422,30.049503326416016,195.5716800296083,30.23042929163772,193.55537589536917,29.94723978058498,194.08179923154876,30.09669957773884,54156800.0,18627100.0
193.16799926757812,30.191099166870117,195.17437623382352,30.458555603500074,192.8600930073616,30.104568701963508,194.36984306207057,30.112433743873627,41181800.0,25944100.0
195.56175231933594,29.058340072631836,195.6114180436154,30.2618954960515,192.83030419832767,28.995410737199506,193.33685821193552,30.065236446559673,53103900.0,46003600.0
191.8171844482422,29.498855590820312,195.96899354752293,29.93937291459025,190.8537269722117,29.19993301394861,195.57168290202756,29.254997304322508,97010200.0,32560900.0
205.7525177001953,29.624711990356445,205.7624599378956,29.892168353550925,192.32373729563466,29.498850348898937,192.34359145933493,29.742708592063334,172373300.0,31131300.0
211.6326141357422,28.9801025390625,218.7145040828182,29.975231326351665,205.50422428227435,28.810203179682933,205.97105482418652,29.894327751296697,198134300.0,52182400.0
212.79470825195312,28.6888427734375,215.28776993558532,29.279447472608794,210.17251871917932,28.195322974962945,213.29133517221976,29.04482588644779,97862700.0,46233500.0
211.05653381347656,28.057788848876953,213.71844708080008,28.72120805565498,209.87455920751867,27.6289943359353,212.40735976944958,28.71311893247294,70122700.0,53534900.0
215.20831298828125,28.162965774536133,217.47293058672338,28.421860922414847,211.28496325493592,27.726079055138197,211.93057220447776,27.83934529655093,93728300.0,40941800.0
212.8443603515625,29.044824600219727,217.15509356895643,29.238994393014544,211.56306955662498,28.171051273823426,216.12210108008887,28.22768438724468,79943300.0,36180700.0
,29.06909942626953,,29.22281745921546,,28.777841606983632,,29.044828970086932,,20776200.0
208.2654571533203,29.530254364013672,212.79470737847507,29.845782615469247,207.44106980621038,29.287540561838114,212.48678595825902,29.303721893486276,86172500.0,39442900.0
206.0902557373047,29.68397331237793,210.4605668046439,29.90241666704059,205.71281440805072,29.4331703796817,208.9706859649803,29.570707073576596,241805100.0,43340200.0
206.73587036132812,29.983325958251953,211.2651058128792,29.983325958251953,205.19632375372012,29.514076543452177,206.3187055335118,29.805334375221168,80727000.0,24599400.0
207.65960693359375,29.959049224853516,209.95402109263304,30.031863675042814,207.20270345608853,29.740605874285617,207.73905391104032,29.975230556703746,55549700.0,18572600.0
211.8114013671875,30.00759506225586,213.41054080672134,30.031865518384176,209.2190079939271,29.700155910777962,210.07320698316605,29.772970365436578,66213200.0,25553200.0
212.65567016601562,30.50920295715332,214.28460598729217,30.711464981138068,210.91747580739147,30.19367469354089,213.24168634094727,30.347392720710815,49772700.0,37731000.0
209.19912719726562,30.78428077697754,214.6123729638464,30.88136568857144,208.8812938369491,30.509204288900072,214.31439376890182,30.582018744163925,82542700.0,22019700.0
215.28778076171875,31.25353240966797,216.0426482623776,31.3587064521357,210.4903626519942,30.88946010731145,210.65921399467373,30.994637236053094,60402900.0,24963500.0
218.78402709960938,31.156442642211914,218.89328562800327,31.633781170235746,213.6489065767971,31.099809519079745,214.6918109818244,31.415340887453794,58046200.0,33346200.0
220.0553741455078,30.614377975463867,220.0553741455078,31.382974231180807,217.55237042000067,30.549652650813734,218.51582778223576,31.31015978408608,37369800.0,38509400.0
,30.193674087524414,,30.711464364729036,,30.031863854329593,,30.662923455162037,,32698800.0
224.8130645751953,30.355487823486328,224.92232310094593,30.460664950140536,220.1547017635972,30.02377819598353,220.1547017635972,30.29885469827418,60412400.0,32758800.0
226.28309631347656,31.099802017211914,226.31289271610447,31.164527334477835,221.743919005718,30.169398728561802,225.55801010059582,30.323116727658867,59085900.0,48845900.0
227.1372833251953,31.091716766357422,227.85242731023644,31.310160109914833,224.84286935479298,30.962269201983403,226.3923429370984,31.107898097688345,48076100.0,34832500.0
231.4082794189453,30.800464630126953,231.50761086701095,31.196899604839373,227.70344677503346,30.727650168905242,227.75311249906628,31.14026647791959,62627700.0,32899700.0
226.03477478027344,31.010814666748047,230.82225022030326,31.107899573064728,224.2469149072093,30.832823099939525,229.82899641925098,30.87327488704868,64710600.0,17229400.0
228.9847412109375,30.865190505981445,231.07058040656065,31.156445269677203,227.13728840093884,30.857098295552284,227.37567478656334,31.091723017613923,53046500.0,15779100.0
232.81871032714844,31.148353576660156,235.62962070976812,31.33443427962242,231.5175501306247,30.905639750460413,234.88468027763452,30.986543330435744,62631300.0,22969200.0
233.23590087890625,31.067447662353516,234.67611608181264,31.148351236249955,230.76269307600518,30.832822977270926,233.41467931591345,31.026992789131786,43234300.0,19637000.0
227.33595275878906,31.22925567626953,229.8985495862513,31.302070129305193,225.11105861290636,31.01890452654073,227.90209958898402,31.09171897957639,57345900.0,24606100.0
222.6676483154297,31.172622680664062,228.88542732552744,31.27779979908684,220.7705449165008,31.026993774009025,228.7265030667722,31.14835222497943,66034600.0,21315500.0
222.79678344726562,31.302066802978516,225.2699911539264,31.366792126031527,221.77373312637206,31.05935301407625,223.30335264411235,31.14834879013751,49151500.0,30593100.0
222.44915771484375,30.679101943969727,226.24337986146955,31.221165766527243,221.58501648633228,30.646742366093108,225.47857008869346,31.221165766527243,48201800.0,25807800.0
223.49205017089844,30.282669067382812,225.40903804109774,30.743826213686233,221.17776681088287,30.282669067382812,222.8563682936816,30.679100887614602,39960300.0,25284700.0
217.06568908691406,30.5253849029541,223.28346786979841,30.743828263600943,215.66521268088363,30.33930420750093,222.48886176091068,30.46875178200199,61777600.0,23863800.0
216.02279663085938,30.48493003845215,219.36013034825794,30.541563153689577,213.17214762576046,30.153220469372943,217.45306951901438,30.387845138941316,51391200.0,19562600.0
216.4896240234375,30.452571868896484,218.0093012590926,30.84900682031399,214.55276681781487,30.27458028830817,217.22462220056258,30.47684232578625,41601300.0,32043200.0
216.7677459716797,29.837696075439453,217.82059272630025,30.517296632119187,214.294538197557,29.465531587865197,215.49638213713573,30.34739417824397,36311800.0,39790000.0
217.32395935058594,29.651611328125,218.84363662609175,29.748696226894367,214.6620309808042,29.441257113472528,217.71132777069818,29.5383420122419,41643800.0,16040700.0
220.58181762695312,30.266489028930664,222.31008478832948,30.266489028930664,219.14160257039833,29.90241676990713,219.94613576688096,29.975231221711837,50036300.0,28561100.0
216.8869171142578,29.805330276489258,222.96562598955987,30.60628920370872,215.5559605569344,29.7648784912561,222.85636745689294,30.541563878316957,62501000.0,29756300.0
218.37681579589844,28.90728759765625,224.07809897050203,29.77296879843894,216.24132584869807,28.90728759765625,217.67159881719564,29.70824655674531,105568600.0,36483900.0
207.85826110839844,28.883014678955078,212.0597211288106,28.883014678955078,194.67777677399005,27.99306001296507,197.74692788266515,28.154870232806275,119548600.0,44765900.0
205.83200073242188,29.384626388549805,208.5733911865651,29.659702862663014,199.7135682482994,28.59175963052315,203.91502798694503,28.802110776010412,69660500.0,36009000.0
208.404541015625,29.344175338745117,212.19876304064402,29.73251806143966,204.99767225034321,29.125731978553134,205.5042262843129,29.692066273168614,63516400.0,25020500.0
211.87098693847656,29.813419342041016,212.7549823030523,29.894325998626076,207.42121371107248,29.255177299834312,211.67233918968967,29.408895317935855,47161100.0,29870300.0
214.78123474121094,29.538345336914062,215.31758519349225,29.894328482924717,210.5400362270979,28.78593342892253,210.66916408754707,29.23090927516221,42201600.0,66082100.0
216.3126220703125,30.209854125976562,218.281537024183,30.590107694762054,214.39343033300037,29.772967440938768,214.86080125653766,29.772967440938768,38028100.0,39655100.0
220.03167724609375,30.023775100708008,220.64820259017597,30.44448047767873,217.7843155173404,29.910508861960803,217.7843155173404,30.36357381694963,44155300.0,28557200.0
220.4791717529297,30.54965591430664,221.78183806687042,30.743828822726382,218.4704721927748,30.0642282726678,219.33561365974072,30.088498728867638,41960600.0,37955500.0
223.4623565673828,31.01889991760254,224.0888356302054,31.196891462192557,221.51331902381992,30.74382347881485,223.34303300242357,30.784275260874452,46414000.0,33409000.0
224.78494262695312,31.148353576660156,225.56057624113714,31.36679694612205,222.39836482120643,30.76809996097385,222.6668580486994,30.881366207448814,44340200.0,35472700.0
224.62582397460938,31.099802017211914,224.72527040192085,31.382970650840818,221.791767703572,31.067442444851952,224.4567771868955,31.22924956547076,40687800.0,28138200.0
225.2423553466797,30.978450775146484,225.89866536829538,31.293979022879224,224.18828995199718,30.654830318548424,224.50650638916653,31.148350126037435,30299000.0,27322600.0
225.13296508789062,30.792369842529297,226.70412456960102,31.38297454768815,223.7905293550798,30.69528185457493,225.25230383574092,31.293978768533336,34765500.0,38491900.0
223.2734375,30.886558532714844,227.06211276120644,31.036331973493226,222.6469583809866,30.670220881650284,226.51518775043243,31.019690127394785,43695300.0,26334300.0
225.5705108642578,30.69518280029297,226.9427926991927,31.227709191791018,223.07456326985692,30.69518280029297,224.39712188969804,31.094577593916508,38677300.0,29239000.0
225.90858459472656,32.92514419555664,226.00803101617393,32.9584278933542,222.6370036872603,31.37748716315947,225.490936936756,31.502299442846258,30602200.0,102270300.0
226.75384521484375,32.48414611816406,227.5692634267734,32.75872868810953,223.63141860700006,32.40925938561383,224.73520717839608,32.658880769411915,35934600.0,35073100.0
225.22247314453125,32.950103759765625,228.57360836626125,33.1664446106915,224.41699349604747,32.26780385904489,226.64446298605537,32.40093546957313,38052200.0,43284500.0
228.50399780273438,32.72544479370117,231.61648594304322,33.14148144854645,227.5991020536236,32.68383858893042,228.8122756660522,32.99170799887353,51906300.0,25356600.0
227.71841430664062,32.75872802734375,229.11057321557684,32.99171073174957,226.2069166530855,32.351013849322634,228.90175696593346,32.633918925016246,52990800.0,84437200.0
,32.450862884521484,,32.78369351708292,,32.359334301861686,,32.725448632500886,,15288400.0
221.52328491210938,32.059783935546875,227.71841483123856,32.3010859596184,219.9322331496077,31.93497484227761,227.27093626472063,32.2761247757861,50190600.0,35866300.0
219.61402893066406,32.0681037902832,220.53881694406624,32.384289339664456,216.2628786668988,32.05146194440405,220.41949337418052,32.23451907496718,43840200.0,28851300.0
